Date,Close
2017-09-07,4.0625
2017-09-08,4.203125
2017-09-11,4.234375
2017-09-12,4.34375
2017-09-13,4.539063
2017-09-14,4.625
2017-09-15,4.492188
2017-09-18,4.59375
2017-09-19,4.71875
2017-09-20,4.890625
2017-09-21,4.921875
2017-09-22,4.976563
2017-09-25,4.976563
2017-09-26,4.96875
2017-09-27,4.960938
2017-09-28,5.015625
2017-09-29,5.164063
2017-10-02,5.304688
2017-10-03,5.34375
2017-10-04,5.257813
2017-10-05,5.164063
2017-10-06,5.078125
2017-10-09,5.164063
2017-10-10,5.046875
2017-10-11,4.984375
2017-10-12,5.117188
2017-10-16,5.0625
2017-10-17,5.0625
2017-10-18,5.148438
2017-10-19,5.21875
2017-10-20,5.296875
2017-10-23,5.367188
2017-10-24,5.523438
2017-10-25,5.796875
2017-10-26,5.6875
2017-10-27,5.6875
2017-10-30,5.640625
2017-10-31,5.601563
2017-11-01,5.609375
2017-11-02,5.5
2017-11-03,5.53125
2017-11-06,5.5625
2017-11-07,5.46875
2017-11-08,5.53125
2017-11-09,5.46875
2017-11-10,5.585938
2017-11-13,5.570313
2017-11-14,5.796875
2017-11-15,5.851563
2017-11-16,5.742188
2017-11-17,5.820313
2017-11-20,6.023438
2017-11-21,6.03125
2017-11-22,5.867188
2017-11-23,5.867188
2017-11-24,5.929688
2017-11-27,6.007813
2017-11-28,6.257813
2017-11-29,6.1875
2017-11-30,6.328125
2017-12-01,6.335938
2017-12-05,6.148438
2017-12-06,6.210938
2017-12-07,6.234375
2017-12-08,6.273438
2017-12-11,6.296875
2017-12-12,6.21875
2017-12-13,6.484375
2017-12-14,6.515625
2017-12-15,6.53125
2017-12-18,6.554688
2017-12-19,6.601563
2017-12-20,6.726563
2017-12-21,6.601563
2017-12-22,6.570313
2017-12-25,6.492188
2017-12-26,6.382813
2017-12-27,6.273438
2017-12-28,6.132813
2017-12-29,6.492188
2018-01-01,6.4375
2018-01-02,6.328125
2018-01-03,6.28125
2018-01-04,6.257813
2018-01-05,6.421875
2018-01-08,6.515625
2018-01-09,6.609375
2018-01-10,6.8125
2018-01-12,6.640625
2018-01-15,6.515625
2018-01-16,6.796875
2018-01-17,6.703125
2018-01-18,6.5
2018-01-19,6.632813
2018-01-22,6.375
2018-01-23,6.40625
2018-01-24,6.4375
2018-01-25,6.539063
2018-01-26,6.3125
2018-01-29,6.25
2018-01-30,6.328125
2018-01-31,6.179688
2018-02-01,6.09375
2018-02-02,6.125
2018-02-05,6.265625
2018-02-06,6.476563
2018-02-07,6.429688
2018-02-08,6.609375
2018-02-09,6.789063
2018-02-12,6.757813
2018-02-13,6.78125
2018-02-14,6.757813
2018-02-15,6.726563
2018-02-16,6.632813
2018-02-19,6.710938
2018-02-20,6.664063
2018-02-21,6.5625
2018-02-22,6.492188
2018-02-23,6.53125
2018-02-26,6.648438
2018-02-27,6.78125
2018-02-28,6.695313
2018-03-01,6.796875
2018-03-02,6.710938
2018-03-05,6.679688
2018-03-06,6.773438
2018-03-07,6.859375
2018-03-08,6.773438
2018-03-09,6.75
2018-03-13,6.726563
2018-03-14,6.84375
2018-03-15,6.703125
2018-03-16,6.867188
2018-03-19,7.078125
2018-03-20,7.164063
2018-03-21,7.34375
2018-03-22,7.5
2018-03-23,7.515625
2018-03-26,7.601563
2018-03-27,7.773438
2018-03-28,7.703125
2018-03-29,7.773438
2018-03-30,7.8125
2018-04-02,7.765625
2018-04-03,7.734375
2018-04-04,7.671875
2018-04-05,7.5
2018-04-06,7.601563
2018-04-09,7.609375
2018-04-10,7.539063
2018-04-11,7.632813
2018-04-12,7.757813
2018-04-13,7.765625
2018-04-16,7.773438
2018-04-17,7.570313
2018-04-18,7.578125
2018-04-19,7.515625
2018-04-20,7.46875
2018-04-23,7.625
2018-04-24,7.492188
2018-04-25,7.570313
2018-04-26,7.59375
2018-04-27,7.539063
2018-04-30,7.6875
2018-05-01,7.617188
2018-05-02,7.570313
2018-05-03,7.765625
2018-05-04,7.875
2018-05-07,7.78125
2018-05-08,7.609375
2018-05-09,7.46875
2018-05-10,7.390625
2018-05-11,6.84375
2018-05-14,6.84375
2018-05-15,6.75
2018-05-16,6.984375
2018-05-17,7.046875
2018-05-18,7.234375
2018-05-21,7.171875
2018-05-22,7.03125
2018-05-23,6.921875
2018-05-24,6.796875
2018-05-25,6.953125
2018-05-28,6.953125
2018-05-29,6.84375
2018-05-30,6.671875
2018-05-31,6.65625
2018-06-01,7
2018-06-04,6.96875
2018-06-05,6.953125
2018-06-06,6.984375
2018-06-08,7.109375
2018-06-11,7.1875
2018-06-12,6.96875
2018-06-13,7.1875
2018-06-14,7.109375
2018-06-15,7.015625
2018-06-18,7.125
2018-06-19,7
2018-06-20,6.828125
2018-06-21,6.734375
2018-06-22,6.515625
2018-06-25,6.625
2018-06-26,6.578125
2018-06-27,7.375
2018-06-28,7.609375
2018-06-29,7.6875
2018-07-02,7.625
2018-07-03,7.71875
2018-07-05,7.796875
2018-07-06,7.75
2018-07-09,7.65625
2018-07-10,7.5
2018-07-12,7.453125
2018-07-13,7.5625
2018-07-16,7.59375
2018-07-17,7.484375
2018-07-18,7.4375
2018-07-19,7.578125
2018-07-20,7.625
2018-07-23,7.515625
2018-07-24,7.6875
2018-07-25,7.703125
2018-07-26,7.734375
2018-07-27,8.0625
2018-07-30,8.34375
2018-07-31,8.265625
2018-08-01,8.453125
2018-08-02,8.296875
2018-08-03,8.265625
2018-08-06,8.125
2018-08-07,8.125
2018-08-08,8.28125
2018-08-09,8.296875
2018-08-10,8.546875
2018-08-13,8.46875
2018-08-14,8.296875
2018-08-15,8.15625
2018-08-16,7.984375
2018-08-17,8.171875
2018-08-20,8.46875
2018-08-21,8.5625
2018-08-22,8.90625
2018-08-23,9.46875
2018-08-24,9.359375
2018-08-28,9.4375
2018-08-29,9.28125
2018-08-30,9.234375
2018-08-31,9.1875
2018-09-03,9.078125
2018-09-04,9.3125
2018-09-05,9.375
2018-09-06,9.265625
2018-09-07,8.984375
2018-09-10,8.859375
2018-09-11,8.953125
2018-09-12,8.953125
2018-09-13,8.921875
2018-09-14,8.5625
2018-09-17,8.375
2018-09-18,8.296875
2018-09-19,8.234375
2018-09-20,8.0625
2018-09-21,8.203125
2018-09-24,8.203125
2018-09-25,8.1875
2018-09-26,8.53125
2018-09-27,8.4375
2018-09-28,8.15625
2018-10-01,8.046875
2018-10-02,8.15625
2018-10-03,8.15625
2018-10-04,7.953125
2018-10-08,7.734375
2018-10-09,7.796875
2018-10-10,7.640625
2018-10-11,7.359375
2018-10-12,7.390625
2018-10-15,6.859375
2018-10-16,6.84375
2018-10-17,7.046875
2018-10-18,6.96875
2018-10-19,6.875
2018-10-22,7.0625
2018-10-23,7.296875
2018-10-24,7.25
2018-10-25,6.765625
2018-10-26,6.515625
2018-10-29,6.5625
2018-10-30,6.640625
2018-10-31,6.796875
2018-11-01,6.84375
2018-11-02,7.015625
2018-11-05,6.671875
2018-11-06,6.84375
2018-11-07,7.03125
2018-11-08,7.1875
2018-11-09,6.984375
2018-11-12,7.34375
2018-11-13,7.3125
2018-11-14,7.21875
2018-11-15,7.03125
2018-11-16,7
2018-11-19,7.03125
2018-11-20,7.09375
2018-11-21,7.15625
2018-11-22,7.171875
2018-11-23,6.8125
2018-11-26,6.9375
2018-11-27,7.0625
2018-11-28,7.109375
2018-11-29,7
2018-11-30,7.015625
2018-12-04,7.515625
2018-12-05,8
2018-12-06,6.921875
2018-12-07,7.1875
2018-12-10,7.046875
2018-12-11,6.921875
2018-12-12,6.9375
2018-12-13,6.890625
2018-12-14,6.96875
2018-12-17,7.125
2018-12-18,7.265625
2018-12-19,7.359375
2018-12-20,7.3125
2018-12-21,7.40625
2018-12-24,7.59375
2018-12-25,7.484375
2018-12-26,7.546875
2018-12-27,7.625
2018-12-28,7.5
2018-12-31,7.359375
2019-01-01,7.484375
2019-01-02,7.484375
2019-01-03,7.28125
2019-01-04,7.296875
2019-01-07,7.296875
2019-01-08,7.25
2019-01-09,7.171875
2019-01-10,7.335938
2019-01-14,7.148438
2019-01-15,7.1875
2019-01-16,7.328125
2019-01-17,7.351563
2019-01-18,7.34375
2019-01-21,7.5
2019-01-22,7.71875
2019-01-23,7.59375
2019-01-24,7.742188
2019-01-25,7.726563
2019-01-28,7.59375
2019-01-29,7.65625
2019-01-30,7.726563
2019-01-31,7.640625
2019-02-01,7.671875
2019-02-04,7.5625
2019-02-05,7.679688
2019-02-06,7.84375
2019-02-07,7.828125
2019-02-08,7.734375
2019-02-11,7.796875
2019-02-12,7.710938
2019-02-13,7.625
2019-02-14,7.46875
2019-02-15,7.382813
2019-02-18,7.53125
2019-02-19,7.6875
2019-02-20,7.71875
2019-02-21,7.773438
2019-02-22,7.4375
2019-02-25,7.4375
2019-02-26,7.210938
2019-02-27,7.125
2019-02-28,6.992188
2019-03-01,6.984375
2019-03-04,6.9375
2019-03-05,6.867188
2019-03-06,6.734375
2019-03-07,6.65625
2019-03-08,6.671875
2019-03-12,6.945313
2019-03-13,7.039063
2019-03-14,6.921875
2019-03-15,6.796875
2019-03-18,6.78125
2019-03-19,6.828125
2019-03-20,6.640625
2019-03-21,6.75
2019-03-22,6.78125
2019-03-25,6.625
2019-03-26,6.640625
2019-03-27,6.578125
2019-03-28,6.859375
2019-03-29,6.789063
2019-04-01,6.921875
2019-04-02,6.890625
2019-04-03,6.8125
2019-04-04,6.734375
2019-04-05,6.6875
2019-04-08,6.6875
2019-04-09,6.625
2019-04-10,6.609375
2019-04-11,6.617188
2019-04-12,6.648438
2019-04-15,6.53125
2019-04-16,6.578125
2019-04-17,6.5
2019-04-18,6.476563
2019-04-19,6.484375
2019-04-22,6.507813
2019-04-23,6.53125
2019-04-24,6.515625
2019-04-25,6.40625
2019-04-26,6.25
2019-04-29,6.242188
2019-04-30,6.109375
2019-05-01,6.132813
2019-05-02,6.125
2019-05-03,6.070313
2019-05-06,5.71875
2019-05-07,5.890625
2019-05-08,5.976563
2019-05-09,5.914063
2019-05-10,5.890625
2019-05-13,6.070313
2019-05-14,6.132813
2019-05-15,6.09375
2019-05-16,6.070313
2019-05-17,6
2019-05-20,5.960938
2019-05-21,5.9375
2019-05-22,5.84375
2019-05-23,5.851563
2019-05-24,6.085938
2019-05-27,6.257813
2019-05-28,6.335938
2019-05-29,6.328125
2019-05-30,6.25
2019-05-31,6.359375
2019-06-03,6.09375
2019-06-04,6.242188
2019-06-05,6.234375
2019-06-07,6.085938
2019-06-10,6.226563
2019-06-11,6.03125
2019-06-12,5.992188
2019-06-13,6.03125
2019-06-14,5.90625
2019-06-17,5.890625
2019-06-18,5.804688
2019-06-19,5.8125
2019-06-20,5.640625
2019-06-21,5.554688
2019-06-24,5.554688
2019-06-25,5.59375
2019-06-26,5.429688
2019-06-27,5
2019-06-28,5.015625
2019-07-01,4.984375
2019-07-02,4.875
2019-07-03,4.84375
2019-07-05,4.890625
2019-07-08,4.835938
2019-07-09,4.96875
2019-07-10,4.882813
2019-07-12,5.007813
2019-07-15,5.351563
2019-07-16,5.34375
2019-07-17,5.296875
2019-07-18,5.273438
2019-07-19,4.9375
2019-07-22,4.992188
2019-07-23,5.117188
2019-07-24,5.148438
2019-07-25,5.171875
2019-07-26,5.148438
2019-07-30,5.210938
2019-07-31,5.203125
2019-08-01,5.03125
2019-08-02,5.015625
2019-08-05,5.015625
2019-08-06,5.0625
2019-08-07,5.101563
2019-08-08,5.132813
2019-08-09,5.007813
2019-08-12,5.148438
2019-08-13,5.21875
2019-08-14,5.273438
2019-08-15,5.0625
2019-08-16,5.132813
2019-08-19,5.015625
2019-08-20,5.039063
2019-08-21,5.03125
2019-08-22,5.070313
2019-08-23,5.109375
2019-08-27,5.546875
2019-08-28,5.578125
2019-08-29,5.640625
2019-08-30,5.632813
2019-09-02,5.835938
2019-09-03,5.390625
2019-09-04,5.625
2019-09-05,5.515625
2019-09-06,5.484375
2019-09-09,5.515625
2019-09-10,5.539063
2019-09-11,5.65625
2019-09-12,5.710938
2019-09-13,5.8125
2019-09-16,5.804688
2019-09-17,5.921875
2019-09-18,5.890625
2019-09-19,5.726563
2019-09-20,5.601563
2019-09-23,5.640625
2019-09-24,5.5625
2019-09-25,5.765625
2019-09-26,5.476563
2019-09-27,5.539063
2019-09-30,5.484375
2019-10-01,5.585938
2019-10-02,5.5
2019-10-03,5.46875
2019-10-04,5.476563
2019-10-07,5.359375
2019-10-08,5.53125
2019-10-09,5.515625
2019-10-10,5.585938
2019-10-11,5.632813
2019-10-14,5.609375
2019-10-15,5.53125
2019-10-16,5.476563
2019-10-17,5.53125
2019-10-21,5.484375
2019-10-22,5.484375
2019-10-23,5.40625
2019-10-24,5.359375
2019-10-25,5.484375
2019-10-28,5.398438
2019-10-29,5.851563
2019-10-30,5.9375
2019-10-31,5.859375
2019-11-01,5.882813
2019-11-04,5.882813
2019-11-05,6.054688
2019-11-06,6.023438
2019-11-07,5.96875
2019-11-08,5.976563
2019-11-11,6.023438
2019-11-12,5.882813
2019-11-13,5.84375
2019-11-14,5.703125
2019-11-15,5.75
2019-11-18,5.679688
2019-11-19,5.929688
2019-11-20,5.898438
2019-11-21,5.820313
2019-11-22,5.875
2019-11-25,5.796875
2019-11-26,5.851563
